ClipID,Boredom,Engagement,Confusion,Frustration 
2904280190.mp4,0,3,0,0
29042802110.mp4,0,2,1,0
29042802140.mp4,1,2,1,0
29042802150.mp4,0,2,0,0
29042802180.mp4,0,3,1,1
29042802200.mp4,0,3,0,0
29042802220.mp4,0,3,1,0
29042802240.mp4,1,3,1,1
29042802260.mp4,1,3,1,1
29042802280.mp4,0,3,0,0
2904280230.mp4,1,3,1,1
29042802310.mp4,1,3,1,0
29042802320.mp4,1,3,0,0
29042802340.mp4,0,3,1,0
29042802350.mp4,0,3,0,0
29042802380.mp4,0,2,0,0
29042802390.mp4,0,2,0,0
29042802410.mp4,0,3,0,0
29042802420.mp4,0,3,0,0
29042802430.mp4,0,3,0,0
29042802440.mp4,1,3,0,0
29042802450.mp4,0,3,1,0
29042802460.mp4,0,3,1,0
29042802470.mp4,0,3,1,0
29042802480.mp4,1,3,0,0
2904280250.mp4,1,2,0,0
29042802500.mp4,0,3,0,0
29042802510.mp4,0,3,1,0
29042802520.mp4,0,3,0,0
29042802530.mp4,0,3,0,0
29042802560.mp4,0,3,0,0
29042802570.mp4,0,3,0,0
2904280260.mp4,2,1,1,1
29042802600.mp4,1,2,1,0
29042802640.mp4,1,3,0,0
29042802660.mp4,1,2,0,0
29042802670.mp4,0,3,0,0
29042802680.mp4,0,3,1,0
29042802690.mp4,0,3,0,0
2904280270.mp4,2,2,0,0
29042802700.mp4,0,3,0,0
29042802720.mp4,0,3,1,0
29042802740.mp4,1,3,0,0
29042802750.mp4,0,3,0,0
29042802760.mp4,1,3,2,0
29042802770.mp4,0,2,0,0
29042802790.mp4,0,3,0,0
2904280280.mp4,1,3,1,1
29042802800.mp4,1,3,0,0
29042802830.mp4,0,3,0,0
29042802860.mp4,0,3,2,0
2904280290.mp4,1,2,1,0
303830110.mp4,1,2,1,1
303830113.mp4,1,1,1,1
303830115.mp4,2,2,0,1
303830117.mp4,1,3,0,0
303830118.mp4,0,3,0,0
303830121.mp4,1,3,0,0
303830122.mp4,1,3,0,1
303830123.mp4,1,2,0,1
303830126.mp4,2,1,1,1
303830127.mp4,1,3,0,0
303830128.mp4,1,2,1,0
30383013.mp4,1,3,0,0
303830131.mp4,2,2,0,2
303830132.mp4,1,2,0,0
303830133.mp4,2,2,0,1
303830138.mp4,2,3,0,0
303830139.mp4,3,1,1,1
30383014.mp4,1,3,0,0
303830141.mp4,3,3,0,0
303830143.mp4,2,2,0,0
303830144.mp4,3,3,0,0
303830146.mp4,2,2,2,1
303830147.mp4,1,3,0,3
303830148.mp4,2,2,1,1
303830149.mp4,1,0,1,1
30383015.mp4,1,2,1,1
303830151.mp4,1,3,1,1
303830155.mp4,0,1,2,0
303830156.mp4,0,3,1,0
303830157.mp4,0,3,1,1
303830158.mp4,2,3,0,0
303830159.mp4,2,2,1,0
30383016.mp4,0,3,0,0
303830160.mp4,2,2,1,1
303830161.mp4,1,2,1,1
303830162.mp4,2,3,1,2
303830166.mp4,1,3,0,0
303830167.mp4,1,2,0,1
303830169.mp4,1,2,1,0
303830171.mp4,1,3,0,0
303830174.mp4,1,3,0,0
303830175.mp4,0,2,0,0
303830178.mp4,1,2,1,0
303830182.mp4,1,3,0,1
303830183.mp4,1,2,1,1
303830184.mp4,1,3,1,1
303830210.mp4,1,3,0,0
303830211.mp4,1,3,1,1
303830212.mp4,1,3,0,0
303830216.mp4,0,2,2,3
303830217.mp4,1,3,1,0
303830218.mp4,1,2,1,1
30383022.mp4,1,2,0,1
303830220.mp4,0,3,0,0
303830221.mp4,1,3,1,0
303830223.mp4,1,3,0,1
303830224.mp4,0,2,0,0
303830225.mp4,0,2,0,0
303830227.mp4,1,3,1,1
303830229.mp4,1,2,1,1
30383023.mp4,2,1,0,0
303830234.mp4,1,3,1,1
303830236.mp4,0,3,1,0
303830239.mp4,1,3,1,0
303830240.mp4,0,3,1,0
303830241.mp4,1,3,1,1
303830242.mp4,0,3,0,0
303830245.mp4,0,3,0,0
303830246.mp4,1,2,1,1
303830247.mp4,0,3,0,0
303830249.mp4,0,3,0,0
30383025.mp4,1,2,1,1
303830250.mp4,0,2,0,0
303830255.mp4,0,3,0,0
303830258.mp4,0,3,0,0
303830259.mp4,0,3,0,0
303830263.mp4,0,3,3,0
303830269.mp4,0,2,1,1
303830270.mp4,1,3,1,1
303830273.mp4,0,3,0,0
303830274.mp4,0,3,1,1
303830278.mp4,0,2,0,0
30383028.mp4,2,3,1,1
3100621001.avi,1,3,2,0
3100621002.avi,0,3,3,1
3100621003.avi,0,3,1,0
3100621004.avi,1,2,2,0
3100621005.avi,0,3,0,1
3100621007.avi,1,3,1,0
3100621009.avi,0,2,0,0
3100621010.avi,0,3,0,0
3100621011.avi,0,3,0,0
3100621012.avi,0,2,0,0
3100621013.avi,2,3,2,2
3100621014.avi,0,3,0,0
3100621016.avi,1,3,0,0
3100621018.avi,0,2,1,0
3100621019.avi,0,2,0,0
3100621020.avi,0,2,1,0
3100621022.avi,0,2,0,0
3100621023.avi,0,3,1,0
3100621024.avi,1,3,1,0
3100621025.avi,0,2,0,0
3100621026.avi,0,3,0,0
3100621027.avi,0,3,0,1
3100621028.avi,0,3,1,1
3100621030.avi,1,2,0,0
3100621031.avi,1,3,1,1
3100621032.avi,1,2,2,1
3100621033.avi,0,3,0,0
3100621034.avi,0,2,2,0
3100621035.avi,0,2,0,0
3100621037.avi,0,1,2,0
3100621039.avi,1,3,1,1
3100621040.avi,0,3,0,0
3100621041.avi,0,3,0,0
3100621042.avi,0,2,0,0
3100621043.avi,0,3,0,0
3100621045.avi,0,3,0,0
3100621046.avi,0,3,2,0
3100621047.avi,0,3,0,0
3100621048.avi,1,3,2,2
3100621049.avi,1,3,2,1
3100621051.avi,0,2,0,0
3100621052.avi,0,2,1,0
3100621053.avi,0,3,0,0
3100621055.avi,0,3,0,0
3100621057.avi,0,3,0,0
3100621058.avi,0,3,0,0
3100621059.avi,0,3,2,2
3100621061.avi,1,2,2,2
3100621062.avi,0,2,1,0
3100621063.avi,1,3,0,1
3100621064.avi,1,3,0,0
3100622001.avi,1,2,1,1
3100622002.avi,0,3,1,0
3100622003.avi,0,3,2,0
3100622006.avi,2,2,2,1
3100622007.avi,2,3,2,1
3100622008.avi,0,3,0,0
3100622009.avi,2,2,2,2
3100622011.avi,1,3,0,1
3100622013.avi,0,3,0,0
3100622015.avi,0,3,0,0
3100622019.avi,0,2,0,0
3100622020.avi,1,2,2,0
3100622021.avi,0,2,2,0
3100622023.avi,1,3,2,1
3100622024.avi,1,2,3,0
3100622026.avi,0,2,2,0
3100622027.avi,0,2,3,2
3100622033.avi,2,2,2,2
3100622034.avi,0,3,0,0
3100622036.avi,1,3,2,2
3100622037.avi,1,2,1,1
3100622038.avi,0,3,0,0
3100622040.avi,0,3,1,0
3100622041.avi,0,3,0,0
3100622042.avi,0,3,0,0
3100622043.avi,0,3,0,0
3100622044.avi,0,2,2,1
3100622045.avi,0,3,0,0
3100622047.avi,1,3,0,0
3100622048.avi,0,3,0,0
3100622049.avi,1,2,2,1
3100622051.avi,0,3,0,0
3100622053.avi,0,2,0,0
3100622054.avi,1,3,1,0
3100622057.avi,0,2,0,0
3100631001.avi,0,3,0,0
3100631002.avi,0,3,0,0
3100631003.avi,0,2,0,0
3100631004.avi,0,3,0,0
3100631005.avi,0,2,0,0
3100631006.avi,0,3,0,0
3100631008.avi,0,3,0,0
3100631009.avi,0,3,0,0
3100631010.avi,0,3,0,0
3100631011.avi,1,3,0,0
3100631013.avi,2,2,2,2
3100631014.avi,1,2,1,0
3100631015.avi,1,2,2,2
3100631016.avi,0,3,0,0
3100631018.avi,0,2,0,0
3100631019.avi,0,3,0,0
3100631022.avi,0,2,1,1
3100631023.avi,0,2,1,0
3100631025.avi,0,3,0,0
3100631026.avi,1,3,1,1
3100631027.avi,0,2,0,0
3100631029.avi,0,3,0,0
3100631032.avi,0,3,0,0
3100631035.avi,0,3,0,0
3100631037.avi,0,3,0,0
3100631042.avi,1,2,1,2
3100631043.avi,0,3,0,1
3100631044.avi,1,3,1,1
3100631045.avi,0,3,0,0
3100631046.avi,1,3,0,0
3100631047.avi,0,3,0,0
3100631048.avi,1,2,0,0
3100631049.avi,0,2,0,0
3100631051.avi,0,3,1,0
3100631052.avi,1,3,0,0
3100631053.avi,0,2,1,0
3100631054.avi,2,3,0,1
3100631055.avi,0,2,0,0
3100631056.avi,0,3,0,1
3100631057.avi,0,2,0,0
3100631058.avi,0,3,1,0
3100631059.avi,0,3,0,0
3100631062.avi,0,3,0,0
3100632001.avi,1,2,0,0
3100632002.avi,0,3,0,0
3100632003.avi,1,2,1,0
3100632004.avi,1,3,1,0
3100632007.avi,0,3,0,0
3100632008.avi,0,2,0,0
3100632011.avi,0,2,0,0
3100632012.avi,0,2,0,0
3100632015.avi,0,3,0,0
3100632016.avi,2,2,1,1
3100632017.avi,0,3,0,0
3100632018.avi,1,2,0,0
3100632019.avi,0,3,0,0
3100632021.avi,0,2,0,0
3100632023.avi,0,3,0,1
3100632024.avi,0,3,0,0
3100632025.avi,0,3,0,0
3100632026.avi,0,2,0,0
3100632027.avi,0,3,0,1
3100632030.avi,0,2,0,0
3100632031.avi,0,3,0,0
3100632039.avi,2,2,0,0
3100632041.avi,1,3,0,0
3100632042.avi,0,3,1,0
3100632043.avi,2,3,0,0
3100632044.avi,0,3,0,0
3100632045.avi,0,2,0,0
3100641002.avi,2,2,1,1
3100641003.avi,2,1,2,0
3100641004.avi,2,1,1,1
3100641006.avi,2,1,0,0
3100641007.avi,2,2,1,2
3100641008.avi,2,2,0,0
3100641023.avi,1,1,0,0
3100642002.avi,0,3,0,0
3100642003.avi,2,2,1,1
3100642005.avi,1,2,0,0
3100642006.avi,2,2,0,0
3100642007.avi,1,1,0,0
3100642008.avi,0,3,2,0
3100642009.avi,0,3,0,0
3100642011.avi,0,3,2,0
3100642012.avi,1,2,1,0
3100642013.avi,0,3,0,0
3100642015.avi,2,2,2,0
3100642017.avi,2,1,0,0
3100642019.avi,2,3,0,0
3100642020.avi,2,3,0,0
3100642021.avi,1,2,0,0
3100642022.avi,1,2,1,2
3100642024.avi,1,3,1,1
3100642025.avi,1,2,0,0
3100642026.avi,2,2,0,0
3100642027.avi,2,2,0,3
3100642028.avi,0,2,0,0
3100642030.avi,0,2,0,0
3100642031.avi,2,2,0,0
3100642032.avi,1,2,1,1
3100642033.avi,2,3,0,0
3100642034.avi,0,2,0,0
3100642035.avi,2,2,1,1
3100642036.avi,2,1,0,0
3100642037.avi,2,2,1,0
3100642038.avi,2,2,0,0
3100642040.avi,2,2,0,0
3100642045.avi,1,2,0,0
3100642047.avi,0,3,0,0
3100642052.avi,1,2,0,0
3100642054.avi,0,3,2,0
3100642055.avi,2,1,0,0
3100642056.avi,0,3,0,0
3100642057.avi,0,2,0,0
3100642058.avi,0,2,0,0
3100642060.avi,2,2,0,0
3100642061.avi,1,2,0,0
3100642063.avi,2,2,0,0
3100642064.avi,1,2,1,2
3100642066.avi,1,3,0,0
3100642069.avi,1,2,2,1
3100642070.avi,0,2,0,0
3100661002.avi,1,2,0,0
3100661007.avi,1,3,0,0
3100661009.avi,2,2,1,0
3100661015.avi,2,2,0,0
3100661016.avi,0,3,0,0
3100661022.avi,2,2,1,1
3100661023.avi,0,2,0,0
3100661024.avi,1,2,0,0
3100661025.avi,0,2,0,0
3100661027.avi,1,2,0,0
3100661028.avi,2,2,0,0
3100661029.avi,1,3,1,0
3100661031.avi,2,2,0,0
3100661032.avi,2,3,1,0
3100661033.avi,0,2,0,0
3100661036.avi,1,2,3,0
3100661037.avi,1,2,0,0
3100661038.avi,1,2,2,0
3100661040.avi,2,2,0,0
3100661043.avi,2,2,0,0
3100661044.avi,1,2,0,0
3100661046.avi,2,3,1,0
3100661049.avi,1,2,0,0
3100661050.avi,2,2,1,0
3100662014.avi,1,3,0,0
3100662015.avi,2,3,2,2
3100662016.avi,1,2,2,1
3100662017.avi,1,2,0,0
3100662020.avi,1,3,1,1
3100662022.avi,1,2,2,0
3100662023.avi,1,2,0,0
3100662026.avi,1,3,0,0
3100662029.avi,3,2,0,0
3100662032.avi,2,2,1,1
3100662035.avi,1,2,0,0
3100662036.avi,1,2,1,0
3100662037.avi,3,1,0,0
3100662045.avi,0,3,0,0
3100662046.avi,2,2,0,0
3100662048.avi,2,3,0,0
3100662049.avi,1,3,1,0
3100662050.avi,2,2,0,0
3100662052.avi,2,3,1,1
3100662053.avi,1,2,0,0
3100662055.avi,2,2,0,0
3100681001.avi,2,2,0,0
3100681002.avi,2,2,2,0
3100681005.avi,0,3,0,0
3100681006.avi,1,3,0,0
3100681015.avi,2,1,0,0
3100681017.avi,3,1,0,2
3100681018.avi,2,1,2,0
3100681042.avi,2,1,0,0
3100681043.avi,2,2,1,0
3100681044.avi,2,3,0,0
3100681045.avi,2,2,1,1
3100681046.avi,0,2,2,0
3100682001.avi,1,2,0,0
3100682002.avi,0,3,2,0
3100682003.avi,0,2,0,0
3100682007.avi,1,3,0,0
3100682008.avi,1,2,2,1
3100682030.avi,0,2,0,0
3100682040.avi,2,2,0,0
3100691005.avi,2,2,0,0
3100691006.avi,1,2,1,1
3100691007.avi,0,2,0,0
3100691011.avi,2,2,1,1
3100691012.avi,3,2,0,0
3100691021.avi,0,2,0,0
3100691026.avi,0,2,0,0
3100691042.avi,0,2,0,0
3100691045.avi,0,2,0,0
3100691048.avi,0,2,1,1
3100692002.avi,1,2,1,1
3100692005.avi,0,3,0,0
3100692006.avi,2,2,0,0
3100692007.avi,0,2,1,0
3100692009.avi,0,3,0,0
3100692010.avi,0,2,0,0
3100692011.avi,1,3,0,0
3100692012.avi,0,2,0,0
3100692013.avi,1,2,0,0
3100692015.avi,2,1,0,0
3100692016.avi,2,2,1,0
3100692020.avi,0,2,0,0
3100692022.avi,2,2,0,0
3100692023.avi,0,2,0,0
3100692024.avi,0,2,3,0
3100692025.avi,1,2,1,0
3100692028.avi,1,2,0,0
3100692029.avi,2,3,1,0
3100692032.avi,1,2,0,0
3100692034.avi,1,3,1,0
3100692035.avi,2,3,0,0
3100692038.avi,1,2,0,0
3100692039.avi,2,2,0,0
3100692045.avi,0,3,1,0
3100692052.avi,1,2,1,0
3100692054.avi,0,2,0,0
3100692055.avi,1,2,0,0
3100692056.avi,2,2,0,0
3100701001.avi,3,2,0,0
3100701002.avi,2,3,0,0
3100701004.avi,0,3,0,0
3100701005.avi,0,3,0,0
3100701008.avi,0,2,0,0
3100701009.avi,0,2,0,0
3100701010.avi,2,1,0,0
3100701011.avi,1,2,1,1
3100701012.avi,0,3,0,0
3100701013.avi,0,3,0,0
3100701014.avi,1,2,0,0
3100701015.avi,0,2,0,0
3100701016.avi,0,3,0,0
3100701019.avi,2,2,0,0
3100701021.avi,1,2,0,0
3100701022.avi,2,2,0,0
3100701023.avi,2,1,1,2
3100701024.avi,2,2,0,0
3100701029.avi,2,2,0,0
3100701031.avi,0,3,0,0
3100701032.avi,1,2,0,0
3100701036.avi,1,2,0,0
3100701043.avi,2,2,0,0
3100701044.avi,2,2,0,0
3100701050.avi,0,2,0,0
3100701051.avi,1,2,0,0
3100701056.avi,0,3,0,0
3100701057.avi,1,2,0,1
3100701058.avi,0,3,0,0
3100701061.avi,0,2,0,0
3100701063.avi,2,2,1,1
3100701072.avi,1,3,2,2
3100701073.avi,2,2,0,0
3100702004.avi,0,2,0,0
3100702005.avi,1,3,0,0
3100702006.avi,1,2,1,1
3100702010.avi,2,2,2,3
3100702012.avi,1,3,0,0
3100702013.avi,1,3,0,0
3100702016.avi,2,3,0,0
3100702017.avi,1,2,1,0
3100702019.avi,2,2,1,0
3100702020.avi,1,2,0,0
3100702021.avi,2,2,0,0
3100702022.avi,1,2,0,0
3100702023.avi,2,2,0,0
3100702024.avi,1,2,0,0
3100702025.avi,0,3,0,0
3100702026.avi,0,2,0,0
3100702027.avi,2,2,0,0
3100702028.avi,1,2,0,0
3100702029.avi,1,2,0,0
3100702030.avi,1,2,0,0
3100702031.avi,1,2,1,0
3100702033.avi,0,2,0,0
3100702034.avi,0,2,0,0
3100702035.avi,1,2,0,0
3100702036.avi,1,3,0,0
3100702037.avi,1,3,1,1
3100702038.avi,1,1,0,1
3100702039.avi,2,3,0,0
3100702040.avi,1,3,0,0
3100702041.avi,0,3,0,0
3100702043.avi,0,3,0,0
3100702044.avi,0,2,0,0
3100702045.avi,1,3,0,0
3100702046.avi,0,3,0,0
3100702047.avi,0,3,0,0
3100702048.avi,0,3,0,0
3100702051.avi,1,2,1,1
3100702052.avi,1,3,0,0
3100702054.avi,0,2,0,0
3100702055.avi,1,2,0,0
3100702059.avi,0,3,0,0
3100702060.avi,0,2,0,0
3100702061.avi,0,2,0,0
3100702062.avi,1,2,0,0
3100702063.avi,1,2,1,1
3100702064.avi,2,2,2,2
3100702065.avi,1,3,0,0
3100702066.avi,0,2,0,0
3100702067.avi,0,3,0,0
3100702068.avi,0,2,1,0
3100711007.avi,2,2,2,0
3100711009.avi,0,2,0,0
3100711042.avi,1,2,0,1
3100711043.avi,2,3,0,0
3100711049.avi,0,2,0,0
3100711050.avi,1,2,0,0
3100711051.avi,0,3,0,0
3100711052.avi,2,2,0,0
3100712014.avi,1,2,0,2
3100721002.avi,0,2,0,0
3100721003.avi,0,3,0,0
3100721004.avi,0,3,0,0
3100721005.avi,0,2,0,0
3100721006.avi,0,2,0,0
3100721007.avi,0,2,0,0
3100721008.avi,0,2,0,0
3100721011.avi,0,2,0,0
3100721012.avi,0,3,0,0
3100721013.avi,0,2,0,0
3100721014.avi,0,3,0,0
3100721015.avi,0,3,0,0
3100721016.avi,0,3,0,0
3100721018.avi,0,3,1,0
3100721019.avi,0,3,0,0
3100721020.avi,0,3,0,0
3100721021.avi,2,2,0,0
3100721022.avi,1,3,0,0
3100721023.avi,0,3,0,0
3100721024.avi,0,3,0,0
3100721028.avi,1,2,1,1
3100721029.avi,0,3,0,0
3100721030.avi,1,3,1,0
3100721031.avi,0,1,1,0
3100721032.avi,0,3,0,0
3100721033.avi,0,2,0,0
3100721034.avi,0,2,0,0
3100721036.avi,1,2,0,0
3100721038.avi,1,2,0,0
3100721039.avi,0,3,0,0
3100721040.avi,0,3,0,0
3100721041.avi,0,3,0,0
3100721042.avi,0,3,0,0
3100721044.avi,0,2,0,0
3100721045.avi,1,3,0,0
3100721046.avi,1,3,1,0
3100721047.avi,0,3,1,0
3100721048.avi,2,2,0,0
3100721049.avi,0,2,0,0
3100721050.avi,0,2,0,0
3100721051.avi,0,3,0,0
3100721052.avi,1,3,1,1
3100721053.avi,1,2,0,0
3100721054.avi,0,3,0,0
3100721055.avi,0,3,0,0
3100721056.avi,0,3,0,0
3100721057.avi,0,3,0,0
3100721058.avi,0,2,0,0
3100721059.avi,0,3,0,0
3100721060.avi,0,3,1,0
3100721062.avi,0,3,0,0
3100721063.avi,1,3,0,0
3100721064.avi,0,3,0,0
3100721065.avi,1,3,1,1
3100721066.avi,0,3,0,0
3100721068.avi,0,3,0,0
3100721070.avi,0,3,0,0
3100721071.avi,2,2,0,0
3100721072.avi,2,2,0,0
3100722003.avi,0,2,0,0
3100722004.avi,0,3,0,0
3100722005.avi,0,3,0,0
3100722006.avi,0,2,0,0
3100722007.avi,0,3,0,0
3100722012.avi,0,3,0,0
3100722013.avi,0,3,0,0
3100722014.avi,0,3,0,0
3100722016.avi,0,3,0,0
3100722017.avi,0,3,1,0
3100722020.avi,0,3,2,0
3100722021.avi,0,3,1,0
3100722022.avi,0,3,0,0
3100722023.avi,0,3,0,0
3100722024.avi,0,2,0,0
3100722025.avi,0,3,0,0
3100722026.avi,0,3,0,0
3100722027.avi,0,2,0,0
3100722030.avi,0,2,0,0
3100722031.avi,0,3,0,0
3100722032.avi,1,2,0,0
3100722033.avi,0,2,0,0
3100722034.avi,0,3,0,0
3100722036.avi,0,2,0,0
3100722038.avi,0,3,0,0
3100722039.avi,0,3,0,0
3100722040.avi,0,3,0,0
3100722042.avi,0,3,0,0
3100722044.avi,0,3,0,0
3100722045.avi,0,2,0,0
3100722046.avi,0,2,0,0
3100722047.avi,0,3,0,0
3100722048.avi,0,2,0,0
3100722054.avi,0,3,0,0
3100722055.avi,0,3,0,0
3100722057.avi,0,3,0,0
3100722059.avi,0,3,0,0
3100722061.avi,0,3,0,1
3100722062.avi,0,3,0,0
3100722063.avi,0,3,0,0
3100722064.avi,0,3,0,0
3100722065.avi,0,3,1,1
3100722066.avi,0,3,0,0
3100722067.avi,0,3,0,0
3100722068.avi,0,3,0,0
3100722069.avi,0,3,0,0
3100722070.avi,0,3,0,0
3100722072.avi,0,3,0,0
3100722073.avi,0,3,0,0
3100722074.avi,0,2,0,0
3100722076.avi,0,3,0,0
3100722077.avi,0,3,0,0
3100722078.avi,0,3,0,0
3100722079.avi,0,3,0,0
3100731001.avi,2,2,0,0
3100731006.avi,0,2,0,0
3100731007.avi,0,2,0,0
3100731008.avi,0,2,0,0
3100731009.avi,0,2,0,0
3100731011.avi,0,2,0,0
3100731012.avi,0,3,0,0
3100731013.avi,0,3,0,0
3100731014.avi,0,2,1,0
3100731025.avi,0,3,1,0
3100731026.avi,0,3,0,0
3100731028.avi,0,2,0,0
3100731029.avi,0,3,0,0
3100731030.avi,0,2,0,0
3100731031.avi,0,2,0,0
3100731037.avi,0,3,0,0
3100731038.avi,0,3,0,0
3100731050.avi,0,2,0,0
3100731052.avi,1,3,0,0
3100731054.avi,0,3,0,0
3100731056.avi,0,2,0,0
3100731057.avi,0,3,1,0
3100731058.avi,0,3,0,0
3100732001.avi,0,3,0,0
3100732002.avi,0,3,0,0
3100732003.avi,0,2,0,0
3100732006.avi,0,3,0,0
3100732013.avi,0,2,0,0
3100732014.avi,1,3,1,1
3100732015.avi,0,2,0,0
3100732017.avi,2,2,0,1
3100732018.avi,0,3,0,0
3100732020.avi,1,2,0,0
3100732021.avi,0,2,0,0
3100732022.avi,0,2,2,0
3100732023.avi,1,2,3,0
3100732025.avi,0,2,1,1
3100732027.avi,1,2,0,0
3100732028.avi,0,3,0,0
3100732029.avi,0,3,0,0
3100732031.avi,2,2,2,1
3100732036.avi,1,2,1,1
3100732040.avi,1,3,1,0
3100732041.avi,2,2,0,0
3100732042.avi,0,3,0,0
3100732067.avi,2,3,3,0
3100741001.avi,0,2,0,0
3100741002.avi,1,2,1,1
3100741003.avi,0,3,0,0
3100741004.avi,0,3,0,0
3100741011.avi,0,3,0,0
3100741012.avi,0,2,0,0
3100741013.avi,1,2,0,0
3100741014.avi,0,2,0,0
3100741016.avi,0,3,0,0
3100741017.avi,0,3,0,0
3100741018.avi,0,3,0,0
3100741019.avi,0,3,0,0
3100741020.avi,0,3,0,0
3100741022.avi,0,3,0,0
3100741023.avi,0,3,0,0
3100741024.avi,0,3,0,0
3100741025.avi,0,3,0,0
3100741026.avi,0,3,0,0
3100741027.avi,1,2,0,0
3100741028.avi,0,2,0,0
3100741029.avi,0,3,0,0
3100741030.avi,0,2,0,1
3100741032.avi,0,3,0,0
3100741034.avi,0,3,1,0
3100741035.avi,0,3,0,0
3100741036.avi,0,3,2,0
3100741037.avi,1,2,1,1
3100741038.avi,0,3,0,0
3100741039.avi,2,3,1,1
3100741042.avi,0,3,0,0
3100741043.avi,0,2,0,0
3100741044.avi,0,3,1,0
3100741045.avi,0,3,0,0
3100741047.avi,0,3,0,0
3100741049.avi,0,2,0,0
3100741053.avi,0,2,0,0
3100741054.avi,1,2,0,0
3100741056.avi,1,2,0,0
3100741057.avi,1,3,0,0
3100741058.avi,0,3,0,0
3100741059.avi,0,3,0,0
3100741060.avi,0,3,0,0
3100741061.avi,0,3,0,0
3100741063.avi,0,3,0,0
3100741064.avi,0,2,0,0
3100741065.avi,0,3,0,0
3100741066.avi,1,1,0,0
3100741068.avi,0,2,0,0
3100741069.avi,0,3,0,0
3100741070.avi,0,3,0,0
3100741071.avi,0,3,0,0
3100741072.avi,0,3,0,0
3100741073.avi,0,2,0,0
3100741074.avi,0,3,0,0
3100741075.avi,0,2,0,0
3100741076.avi,0,3,0,0
3100741077.avi,0,3,0,0
3100741079.avi,0,3,0,0
3100742001.avi,0,2,1,0
3100742003.avi,1,2,0,1
3100742004.avi,2,2,1,0
3100742005.avi,0,2,0,0
3100742007.avi,0,2,1,1
3100742010.avi,1,2,0,0
3100742011.avi,0,3,0,0
3100742012.avi,0,3,0,0
3100742013.avi,0,3,0,0
3100742014.avi,1,2,0,0
3100742015.avi,3,2,0,1
3100742016.avi,1,2,0,0
3100742018.avi,0,3,0,0
3100742020.avi,0,2,1,1
3100742021.avi,1,2,0,0
3100742022.avi,1,3,0,0
3100742023.avi,1,2,0,0
3100742024.avi,0,3,0,0
3100742025.avi,1,2,0,0
3100742027.avi,1,2,0,0
3100742028.avi,0,3,0,0
3100742033.avi,0,3,0,0
3100742034.avi,0,2,1,2
3100742037.avi,1,2,0,0
3100742038.avi,0,2,0,0
3100742041.avi,0,3,0,0
3100742042.avi,0,3,0,0
3100742044.avi,1,2,0,0
3100742045.avi,0,3,0,0
3100742046.avi,0,2,0,0
3100742047.avi,2,2,0,0
3100742048.avi,0,2,0,0
3100742050.avi,0,2,0,0
3100742051.avi,1,2,0,0
3100742052.avi,2,2,1,0
3100742053.avi,0,2,0,0
3100742054.avi,2,2,0,0
3100742055.avi,1,2,2,1
3100742056.avi,1,2,0,0
3100742057.avi,1,3,0,0
3100742058.avi,2,1,2,0
3100742059.avi,1,3,0,0
3100742060.avi,0,3,0,0
3100742061.avi,1,2,0,0
3100742062.avi,0,2,0,0
3100742063.avi,0,2,0,0
3100742065.avi,2,2,1,0
3100742067.avi,1,3,0,0
3100742068.avi,0,3,0,0
3100751003.avi,2,2,0,0
3100751004.avi,2,2,1,1
3100751005.avi,0,2,0,1
3100751006.avi,2,1,1,1
3100751007.avi,3,0,0,1
3100751008.avi,1,1,0,1
3100751009.avi,0,3,0,0
3100751010.avi,2,0,0,0
3100751011.avi,1,3,0,0
3100751012.avi,2,1,0,0
3100751014.avi,2,2,0,0
3100751015.avi,0,2,0,0
3100751016.avi,2,2,0,0
3100751017.avi,3,2,1,0
3100751018.avi,1,3,0,0
3100751019.avi,0,1,0,0
3100751020.avi,2,3,0,0
3100751021.avi,0,2,0,0
3100751022.avi,0,2,0,0
3100751024.avi,0,3,0,0
3100751026.avi,1,2,0,0
3100751027.avi,0,2,0,0
3100751028.avi,2,2,0,0
3100751032.avi,0,3,0,0
3100751033.avi,0,2,0,0
3100751034.avi,2,2,0,0
3100751035.avi,1,2,0,0
3100751037.avi,2,2,0,0
3100751039.avi,2,2,1,1
3100751040.avi,0,3,0,0
3100751041.avi,2,2,0,1
3100751043.avi,2,3,0,0
3100751044.avi,2,3,0,0
3100751045.avi,0,2,0,0
3100751048.avi,1,2,0,0
3100751050.avi,2,2,0,0
3100751055.avi,2,3,0,0
3100751056.avi,3,1,0,0
3100751057.avi,2,1,1,1
3100751058.avi,1,2,0,0
3100751059.avi,1,2,0,0
3100751063.avi,0,2,0,0
3100751064.avi,0,2,0,0
3100751065.avi,0,2,0,0
3100751068.avi,0,3,0,0
3100751069.avi,1,2,1,1
3100751070.avi,1,2,0,0
3100751072.avi,2,2,0,0
3100751073.avi,0,3,0,0
3100751074.avi,1,2,0,0
3100751075.avi,2,3,1,1
3100751076.avi,1,2,0,0
3100751077.avi,2,2,0,0
3100751078.avi,1,2,0,1
3100751079.avi,0,2,0,0
3100752001.avi,2,2,1,1
3100752002.avi,0,3,0,0
3100752003.avi,2,2,1,1
3100752004.avi,2,2,3,1
3100752005.avi,2,2,1,1
3100752007.avi,2,2,2,1
3100752008.avi,2,2,0,0
3100752009.avi,0,2,0,0
3100752010.avi,1,2,0,0
3100752012.avi,2,2,0,1
3100752014.avi,3,1,0,2
